listing_id,id,date,reviewer_name,comments
41,577893507,12/16/2019,Mette,The apartment looked exactly as the pictures - very stylish and pretty. And our son loved the toys;) <br/><br/>The location was perfect and Hugo was a great host. We did not meet him ourselves but the communication was good.
41,582510825,12/27/2019,Amy,"Beautiful apartment in a lovely area, great hosts, everything we needed and more would love to stay again, our daughter loved it too, lots of lovely toys for her to play with and great little bed for her too.<br/><br/>Thanks for a fab stay x"
41,588899519,1/5/2020,Vincent,Logement trÃ¨s spacieux et conforme Ã  la description! Bien situÃ© et proche du centre ! 
48,594309552,1/18/2020,Lauren,"Lovely apartment. It was very clean, stylish and spacious. The location is quite far outside of the city centre but is easily accessible due to the nearby tram line. The staff were very welcoming and helpful!"
48,598867712,1/28/2020,Alan,"Un logement cosy et trÃ¨s agrÃ©able Ã  vivre. Un emplacement Ã  10 15min des activitÃ©s, en voiture, Ã  faire.  Un personnel agrÃ©able."
48,599476859,1/30/2020,Agathe,Appart-hÃ´tel trÃ¨s propre et bien amÃ©nagÃ©. Nous avons pu accÃ©der au logement plus tÃ´t que prÃ©vu et laisser nos bagages dans la bagagerie sÃ©curisÃ©e le jour de notre dÃ©part. TrÃ¨s bien desservi par le tram et le bus pour accÃ©der au centre.
48,600242509,2/1/2020,Badreddine,Great staff !
48,600806183,2/2/2020,Dzevat,Kindest staff ever! Rooms are super clean and spascious
48,601369971,2/3/2020,Jon,It was alright! The cleaning was disappointing.. but everything Else was ok!
48,602882871,2/8/2020,Janka,Cool place with a good price for its value. Coffee and tea were nice touch to fully equiped kitchen.
48,604078357,2/10/2020,Jesse,"A little out of the city but right beside a bus route. Apartment was clean and modern, with large open living area. Loved it!"
48,604680125,2/12/2020,Sven,"Eigentlich ne ganz geile Butze, nur musste man zum kiffen raus gehen."
48,607943907,2/19/2020,Yasmin,Really nice apartment and hospitality. Easy to get to the center. Everything you need to be confortable and enjoy ams!
48,608637927,2/21/2020,Eskil,Very nice! Great staff and the experience went far above our expectations! 10/10 would recommend!
48,608674305,2/21/2020,Christine,"accueil et confort superbes, un peu excentrÃ© certes  mais cela vaut la peine pour bien se reposer au calme dans un appartement top confort"
48,609064909,2/22/2020,Lucas,"TrÃ¨s bon accueil, excellent appartement"
48,609617603,2/23/2020,Luisa,"Tolles, modernes Apartment und guter Stil."
48,610360908,2/24/2020,Felix,Beautiful apartment located by the harbour. Great receptionists who answered any questions we had. Also offered bikes to rent or borrow if for free if you wish to do a groceries shop!
48,611145732,2/26/2020,Jan,Place was clean and nice. 1h walk to the central part of the city. For 2 there is everything perfect. For 3 we lacked some furniture to sit at considering that the sofa was turned into bed. Place is surprisingly spacious and bathroom is very convenient and clean.
48,611513814,2/27/2020,Domenico,Molto bella anche la camera molto accondiscendente il personale
48,612737207,3/1/2020,Riccardo,everything was great!
48,613911405,3/3/2020,Kyle,"Fantastic apartment, really modern and comfortable, good location 10 mins by taxi to the city centre would definitely stay again"
48,616321070,3/9/2020,Thodoris,Very clean and good place ! I totally suggest it!
48,616898692,3/11/2020,Jacob,"The hotel was great, super clean, nice rooms, solid location. No complaints. Staff was nice and helpful. The bike rentals were also great as the bikes were good quality"
48,616904374,3/11/2020,Kellie,"Superb location for our first visit to Amsterdam (10 minute taxi to centre). Helpful, friendly staff were available at reception with nothing being too much trouble. <br/>The apartment was beautifully clean and really modern, which made it a great place to come back to after a busy day in the city a really great stay!"
48,617226597,3/12/2020,Antonin,Super lieu pas cher pour les petits sÃ©jours Ã  Amsterdam.
48,633284395,6/29/2020,Ben,The receptionists were very kind and helpful! So they helped us out with salt and pepper.<br/>The look from the apartment is modern and like a industrial style. <br/>We had a air conditioner and dishwasher...<br/>We had a nice stay! Best wishes!
48,637226145,7/12/2020,Lena,"Die Unterkunft ist genauso wie abgebildet. Wir sind mit eigenen FahrrÃ?dern angereist, es kÃ¶nnen aber auch welche vor Ort ausgeliehen werden. Mit dem Fahrrad braucht man circa 15-20 Minuten in die Stadt."
48,637664217,7/13/2020,Katharina,Top!
48,637703846,7/13/2020,Lucas,Emplacement magnifique Ã  10mn du centre avec vue sur le port tout Ã©tait parfait ! Je recommande fortement
48,638366094,7/15/2020,Rebecca,"Even though we had a little miscommunication after booking the apartment, everything was great when we arrived. The apartment is very modern, well equipped and even includes a dishwasher and washing machine.  Also, the kitchen has all supplies that could be needed. Only the plates and cutlery weren't 100 percent clean on arrival. But everything else in the apartment was really clean and it felt homey. The concierge was super lovely and helpful with any questions we had. The city center is easy to reach either by tram or by bus and what makes this apartment very special for Amsterdam is the free parking that comes with it. Overall, we really enjoyed our stay and would come back any time."
48,638643300,7/16/2020,Helen,"Lovely accommodation - big room, comfy bed.  No oven though so if you are self catering be aware its just a hob and microwave.  Would stay there again"
48,638662998,7/16/2020,Louisa,stilish apartment
48,639923619,7/19/2020,Justin,Der Aufenthalt war gut.<br/>Die Wohnung war sehr sauber und wie auf den Bildern zu sehen. <br/>Nur die Kommunikation war im Vorfeld schwierig. <br/>WÃ?rde ich aber nochmal hin fahren.
48,641259528,7/23/2020,Nolwen,"Parfait, rapport qualitÃ© prix Ã©galement. Je recommande fortement."
48,641352524,7/23/2020,Sophia,Super 
48,641388597,7/23/2020,Lea,"Der Aufenthalt im Yays Entrepothaven Apartment war sehr schÃ¶n und angenehm. Das Apartment hat ein sehr modernes und schÃ¶nes Design und das GebÃ?ude ist an einem guten Standort gelegen. Durch einen kurzen FuÃüweg ist, per Bus, die Zentrale Station sehr leicht und schnell zu erreichen. Auch per StraÃüenbahn ist, in kurzer Zeit, sehr viel zu erreichen. Das Personal ist super freundlich und hilfsbereit und gestaltet den Aufenthalt so als sehr angenehm."
48,643154681,7/27/2020,Carla,"Great apartment, the location is near a beautiful park, itâÄôs quiet and very pleasant"
48,643285140,7/27/2020,Besjana,"Loved the apartment and everything was really clean! They have everything you need, welcome you warmly and make your stay special."
48,644199357,7/30/2020,Sarah,"Wirklich super schÃ¶ne Appartements, nur zu empfehlen!"
48,644214266,7/30/2020,Heike,"Uns hat der Ort, aber auch das Appartment sehr gut gefallen.<br/>Absolut geschmackvoll eingerichtet, schÃ¶n groÃü, alles so wie auf den Fotos.<br/>Der Weg in die Stadt ist sowohl mit dem Fahrrad als auch mit der Tram 14 sehr schnell. DieTram fÃ?hrt an vielen interessanten SehenswÃ?rdigkeiten vorbei.<br/>Die Leute an der Rezeption sind superfreundlich und hilfsbereit. <br/>Wir wÃ?rden wieder hinfahren und empfehlen Yays uneingeschrÃ?nkt!"
48,644237485,7/30/2020,Bettina,"Sehr zu empfehlen, du bist mit dem Rad in 15 min im Centrum und bekommst tolle Tipps fÃ?r die Nachbarschaft! Das Personal ist sehr freundlich "
48,644473177,7/31/2020,Andrea-Nicole,"Das Appartement ist sehr schÃ¶n und sehr sauber. Bis zum Zentrum benÃ¶tigt man mit dem Fahrrad ca. 20 min. Besonders gut gefallen hat uns, dass die Unterkunft Ã?ber eine Tiefgarage verfÃ?gt, die man kostenlos nutzen kann. Das Personal war immer sehr freundlich und hilfsbereit."
48,644517251,7/31/2020,Konstantin,"Schickes Apartment mit einer guten Ausstattung in der KÃ?che. <br/>Die Rezeption war durchgehend besetzt, konnte bei Fragen immer weiterhelfen und hatte auch gute Tipps und Empfehlungen fÃ?r Amsterdam und Umgebung.  <br/>Den doch recht weiten Weg in das Zentrum von Amsterdam sollte man nicht unterschÃ?tzen, sofern man laufen will."
48,644602425,7/31/2020,Karin,Fahrrad ist auf jeden Fall notwendig.
48,645134685,8/1/2020,Lisa,"Amazing architecture and location, very stylish, really nice staff and big rooms with amazing views! Loved it!"
48,645576409,8/2/2020,Ernesta,Very good!!
48,646177738,8/3/2020,Koushik,"Very nice plays, 10/10"
48,646212255,8/3/2020,Alexis,Chambre spacieuse et propre.<br/>Centre ville a 15min en tram tres pratique
48,647258905,8/6/2020,Anke,Sehr schÃ¶ne Unterkunft. Die Wohnung war gut isoliert so das man von anderen GÃ?sten nichts gehÃ¶rt hat
48,647598152,8/7/2020,Markus,Can recommend this 100%!! The apartments look even better than on the pictures!! ItâÄôs just not directly in the center (which we knew of course) but it doesnâÄôt take long by bike :)
48,647694100,8/7/2020,Hugo,"Super Ã©tablissement , super accueil je recommande !"
48,648662065,8/9/2020,Lara,"Had a great time at the Airbnb, especially the receptionists helped us out a lot with their tips and hospitality, would definitely recommend and love to stay there again!"
96,577966554,12/16/2019,Jakob,"Mikes place was fantastic! If your after a small and cosy place very close to the city center, his room is perfect. Me and my girlfriend stayed there for 4 days, and it was almost as staying at a great hotel!"
96,583917309,12/29/2019,Jonathan,"Mike was a wonderful host. Very accommodating, delayed our check out to 2pm given our flight was later in the day. The room is a perfect distance from the city centre. The ferry journey from the city centre washes away all the hassle and stress from the day as you drift off into the quiet and secluded neighbourhood for a good nightâÄôs sleep. Everything is within a 10 minute radius. ThereâÄôs a coffee place and restaurant right next door with the supermarket not too far. The room is spectacular and modern with new technology that is easy to understand (door lock was a bit tricky but easy after Mike showed us). Definitely would stay again. Highly recommended."
96,585868077,1/1/2020,Hamza,Merci beaucoup pour l'accueil et les dÃ©tails communiquÃ©s. <br/>C'Ã©tait un excellent sÃ©jour !
96,591077343,1/10/2020,Hannah,"We had a wonderful time here and Mike was a really great and helpful host. Location was perfect as it's close to to a lot of things, just a quick ferry ride from central station, and is in a very nice area. Room was very clean and comfortable as well. Loved it--would definitely recommend!"
96,592540625,1/13/2020,Taj,Mike was a great host and had a very high-tech room. Would recommend.
96,600242001,2/1/2020,Jhonattan,"Mike is a nice and pacient person, he provided all the info that I needed. His place is super techy and cozy."
96,601726524,2/4/2020,Finn,"Mike is a wonderful and welcoming host. The room is located in a nice neighborhood just north of the IJ and easily reached by the free ferry. Everything was clean and well equipped. The communication was very good and there were no complaints.<br/>Highly recommended, greenings from Germany, Finn"
96,603351915,2/9/2020,Helgi,"Mikes Appartment ist hell, gemÃ?tlich, modern, fÃ?r alle BedÃ?rfnisse eingerichtet und  perfekt gelegen! Die kurze kostenlose Fahrt mit der FÃ?hre ab Bahnhof erinnert einen an die NÃ?he Amsterdams zur See - und erÃ¶ffnet ein weiteres der vielen Gesichter dieser faszinierenden Stadt! FÃ?hrt auch bei Sturm :) Unbedingt an der FÃ?hrstation noch  eine Tasse Kaffee vom ital. Imbiss mitnehmen! Lecker!!! Und sehr zu empfehlen ist auch ein kleiner 7 Min. - Spaziergang zu Fuss rÃ?ber zum Adam Tower und ins Eye Film instituut nederland!! ( da laufen tolle Filme!!) - Danke Mike! Hoffentlich bald wieder:)"
96,605326573,2/14/2020,Rachel,Mike Is an excellent and warm host! The room Is Just a  5 minute ferry ride from Amsterdam central station. The room was lovely modern and very clean (unsure regarding the pictures on top of the bed )! Would definetly reccomend It !
96,606378204,2/16/2020,Vasi V,"Its a nice lovely place, its very easy to reach in the location using Mikes indications. Mike has a lovely clean room, also havin a really small fridge and a tea making area! Also he has an iron, who is needed after when travel, maybe he should offer  a tooth brush and some slippers! , in general I liked the room and the location."
96,611551750,2/27/2020,Sophie,"La stanza si trova dall'altra parte del fiume rispetto al centro della movida di Amsterdam, ma Ã© facilissimo raggiungere il centro attraverso i traghetti gratuiti che vanno tutto il giorno fino a mezzanotte.<br/>L'alloggio Ã© super carino e confortevole, pulizia perfetta, e tutti i confront. Ma la cosa migliore Ã© stata la gentilezza di Mike. Super disponibile e comprensivo. Ci ha spiegato tutto perfettamente. Ãâ stata una vacanza fantastica anche grazie alla comoditÃ  e bellezza dell'alloggio"
96,612764922,3/1/2020,Rafael,Absolutely perfect for a short trip to Amsterdam! Definitely recommend.
96,634485014,7/4/2020,Dilara,"Mike war sehr nett, alles hat super geklappt! :)"
96,638376465,7/15/2020,Sophie,Prachtige hotel waardige kamer met een super comfortabel bed. Je kunt een heerlijke kop thee zetten op je kamer door de voorzieningen. De douche en suite is heel modern en comfortabel. Je kunt je privacy makkelijk waarborgen door een eenvoudig slot op de deur. Mike reageert snel en is een fijne gastvrije gastheer. Na 3 minuten lopen steek je met de gratis pont over naar Amsterdam centraal. Wij komen snel nog eens terug.
96,648696401,8/9/2020,Larissa,"We had an amazing time at Mikes place. It was really clean and comfortable. If we had questions, Mike responded immediately."
